recording_name,trial_number,subject_id,dataset_name,age_months,yoked_target,yoked_distractor,yoked_pair,exp_to_target_lang,fre_exp,eng_exp,media_name,initial_look,samples_target,samples_distractor,prop_looking,prop_looking_diff,number_fixations,correct_shift,remain_on_target,latency_to_switch,total_aoi_switches,duration_of_look,first_look_dur,longest_look_by_trial,max_pupil_baseline,max_pupil_post_onset,peak_pupil_size_difference,mean_pupil_baseline,mean_pupil_post_onset,mean_pupil_size_difference,peak_pupil_latency,age_months_centred,data_split
CompMix36_S30_109320000_F2,18,109320000,CompMix-36,40.2,lapin,chien,bunny-dog,60,60,40,Bunny_FrSingle_L.wmv,distractor,125,7,0.946969696969697,NA,2,1,NA,120,0,1033.3333333333335,1866.6666666666667,1866.6666666666667,3.1900000000000004,3.34,0.14999999999999947,3.1645833333333333,3.2162359550561797,0.05165262172284635,1482,15.200000000000003,distractor
CompMix36_S30_109320000_F2,24,109320000,CompMix-36,40.2,vache,grenouille,cow-froggy,60,60,40,Cow_FrSingle_L.wmv,distractor,73,77,0.4866666666666667,NA,1,1,NA,404,2,1216.6666666666667,1216.6666666666667,1216.6666666666667,3.24,3.3,0.05999999999999961,3.225,3.2475555555555555,0.02255555555555544,950,15.200000000000003,distractor
CompMix36_S03_86508000_E1,1,86508000,CompMix-36,43.2,ear,spoon,ear-spoon,30,70,30,Ear_EngFiller_R.wmv,distractor,159,0,1,NA,1,1,NA,4,0,2650,2650,2650,3.03,3.37,0.3400000000000003,2.9770833333333333,3.135944444444444,0.1588611111111109,816,18.200000000000003,distractor
CompMix36_S03_86508000_E1,3,86508000,CompMix-36,43.2,fish,duck,duck-fish,30,70,30,Fish_EngSingle_R.wmv,distractor,133,26,0.8364779874213837,NA,1,1,NA,437,1,2216.666666666667,2216.666666666667,2216.666666666667,3.205,3.4450000000000003,0.2400000000000002,3.1745833333333335,3.2431666666666668,0.06858333333333322,949,18.200000000000003,distractor
CompMix36_S03_86508000_E1,9,86508000,CompMix-36,43.2,sheep,monkey,monkey-sheep,30,70,30,Sheep_EngSingle_L.wmv,distractor,126,31,0.802547770700637,NA,2,1,NA,520,1,1050,950.0000000000001,1150,3.56,3.7649999999999997,0.20499999999999963,3.4163636363636365,3.571388888888889,0.15502525252525245,1166,18.200000000000003,distractor
CompMix36_S03_86508000_E1,12,86508000,CompMix-36,43.2,toothbrush,apple,apple-toothbrush,30,70,30,Toothbrush_EngFiller_L.wmv,distractor,141,12,0.9215686274509803,NA,2,1,NA,203,1,1175,350,2000.0000000000002,2.955,3.58,0.625,2.86625,3.2342613636363637,0.3680113636363638,1649,18.200000000000003,distractor
CompMix36_S03_86508000_E1,20,86508000,CompMix-36,43.2,coat,pencil,coat-pencil,30,70,30,Coat_EngFiller_L.wmv,distractor,138,21,0.8679245283018868,NA,1,1,NA,354,1,2300,2300,2300,3.26,3.6550000000000002,0.39500000000000046,3.2308333333333334,3.409611111111111,0.17877777777777748,966,18.200000000000003,distractor
CompMix36_S03_86508000_E1,24,86508000,CompMix-36,43.2,cow,froggy,cow-froggy,30,70,30,Cow_EngSingle_R.wmv,distractor,130,19,0.87248322147651,0.6163522012578617,1,1,NA,321,1,2133.3333333333335,2133.3333333333335,2133.3333333333335,3.37,3.27,-0.10000000000000009,3.216666666666667,3.1273214285714284,-0.08934523809523842,1665,18.200000000000003,distractor
CompMix36_S05_96120000_E1,3,96120000,CompMix-36,46,fish,duck,duck-fish,40,60,40,Fish_EngSingle_R.wmv,distractor,122,20,0.8591549295774648,0.5943396226415094,4,1,NA,338,1,462.50000000000006,900.0000000000001,900.0000000000001,3.32,3.54,0.2200000000000002,3.303,3.3216666666666668,0.01866666666666683,1082,21,distractor
CompMix36_S05_96120000_E1,6,96120000,CompMix-36,46,spoon,ear,ear-spoon,40,60,40,Spoon_EngFiller_R.wmv,distractor,95,45,0.6785714285714286,NA,2,1,NA,754,1,791.6666666666667,1166.6666666666667,1166.6666666666667,3.0149999999999997,3.0599999999999996,0.04499999999999993,2.91875,2.9856666666666665,0.06691666666666629,849,21,distractor
CompMix36_S05_96120000_E1,12,96120000,CompMix-36,46,toothbrush,apple,apple-toothbrush,40,60,40,Toothbrush_EngFiller_L.wmv,distractor,91,50,0.6453900709219859,NA,1,1,NA,304,3,1300,1300,1300,3.11,3.26,0.1499999999999999,2.99625,3.145611111111111,0.14936111111111128,683,21,distractor
CompMix36_S05_96120000_E1,15,96120000,CompMix-36,46,door,hand,door-hand,40,60,40,Door_EngFiller_R.wmv,distractor,155,0,1,NA,1,1,NA,4,0,2583.3333333333335,2583.3333333333335,2583.3333333333335,3.015,3.03,0.01499999999999968,2.9883333333333333,2.969777777777778,-0.018555555555555436,883,21,distractor
