recording_name,trial_number,subject_id,dataset_name,age_months,yoked_target,yoked_distractor,yoked_pair,exp_to_target_lang,fre_exp,eng_exp,media_name,initial_look,samples_target,samples_distractor,prop_looking,prop_looking_diff,number_fixations,correct_shift,remain_on_target,latency_to_switch,total_aoi_switches,duration_of_look,first_look_dur,longest_look_by_trial,max_pupil_baseline,max_pupil_post_onset,peak_pupil_size_difference,mean_pupil_baseline,mean_pupil_post_onset,mean_pupil_size_difference,peak_pupil_latency,age_months_centred,data_split
CompMix36_S13_536412000_F2,18,536412000,CompMix-36,40.43333333333333,lapin,chien,bunny-dog,70,70,40,Bunny_FrSingle_L.wmv,distractor,79,67,0.541095890410959,NA,1,1,NA,687,1,1133.3333333333335,1133.3333333333335,1133.3333333333335,2.82,2.915,0.0950000000000002,2.7958333333333334,2.8623333333333334,0.0665,333,15.43333333333333,distractor
CompMix36_S13_536412000_F2,21,536412000,CompMix-36,40.43333333333333,singe,mouton,monkey-sheep,70,70,40,Monkey_FrSingle_L.wmv,distractor,68,19,0.7816091954022989,NA,3,1,NA,319,1,283.3333333333333,200,350,3.37,3.615,0.2450000000000001,3.2941666666666665,3.4488333333333334,0.15466666666666695,267,15.43333333333333,distractor
CompMix36_S13_536412000_F2,22,536412000,CompMix-36,40.43333333333333,canard,poisson,duck-fish,70,70,40,Duck_FrSingle_R.wmv,distractor,135,19,0.8766233766233766,NA,2,1,NA,321,1,1108.3333333333335,350,1866.6666666666667,3.005,3.135,0.1299999999999999,2.941666666666667,3.0035,0.06183333333333296,533,15.43333333333333,distractor
CompMix36_S15_97932000_F2,3,97932000,CompMix-36,39.46666666666667,poisson,canard,duck-fish,45,45,50,Fish_FrSingle_L.wmv,distractor,46,54,0.46,NA,1,1,NA,1103,1,416.6666666666667,416.6666666666667,416.6666666666667,3.2800000000000002,3.06,-0.2200000000000002,3.0079166666666666,2.9298333333333333,-0.07808333333333328,250,14.466666666666669,distractor
CompMix36_S15_97932000_F2,6,97932000,CompMix-36,39.46666666666667,cuillere,oreille,ear-spoon,45,45,50,Spoon_FrFiller_L.wmv,distractor,34,103,0.24817518248175183,NA,1,1,NA,1320,2,566.6666666666667,566.6666666666667,566.6666666666667,2.85,2.925,0.07499999999999973,2.7925,2.8148333333333335,0.022333333333333538,483,14.466666666666669,distractor
CompMix36_S15_97932000_F2,15,97932000,CompMix-36,39.46666666666667,porte,main,door-hand,45,45,50,Door_FrFiller_L.wmv,distractor,93,53,0.636986301369863,NA,3,1,NA,554,2,516.6666666666667,283.33333333333337,950.0000000000001,3.115,3.32,0.20499999999999963,3.0654166666666667,3.15,0.08458333333333323,366,14.466666666666669,distractor
CompMix36_S15_97932000_F2,20,97932000,CompMix-36,39.46666666666667,manteau,crayon,coat-pencil,45,45,50,Coat_FrFiller_R.wmv,distractor,44,92,0.3235294117647059,NA,1,1,NA,154,1,733.3333333333334,733.3333333333334,733.3333333333334,2.955,3.135,0.17999999999999972,2.8379166666666666,3.063833333333333,0.22591666666666654,433,14.466666666666669,distractor
CompMix36_S15_97932000_F2,22,97932000,CompMix-36,39.46666666666667,canard,poisson,duck-fish,45,45,50,Duck_FrSingle_R.wmv,distractor,89,55,0.6180555555555556,NA,1,1,NA,920,1,1483.3333333333335,1483.3333333333335,1483.3333333333335,2.95,2.87,-0.08000000000000007,2.74625,2.7901666666666665,0.043916666666666604,250,14.466666666666669,distractor
CompMix36_S15_97932000_F2,24,97932000,CompMix-36,39.46666666666667,vache,grenouille,cow-froggy,45,45,50,Cow_FrSingle_L.wmv,distractor,47,80,0.3700787401574803,NA,1,0,NA,NA,1,783.3333333333334,783.3333333333334,783.3333333333334,2.5,2.635,0.1349999999999998,2.45625,2.5436666666666667,0.08741666666666692,583,14.466666666666669,distractor
CompMix36_S17_94332000_F2,2,94332000,CompMix-36,38,pomme,brosse a dents,apple-toothbrush,40,40,60,Apple_FrFiller_R.wmv,distractor,61,82,0.42657342657342656,NA,3,1,NA,254,4,338.8888888888889,500.00000000000006,500.00000000000006,3.245,3.295,0.04999999999999982,3.1975,3.2435,0.04600000000000026,216,13,distractor
CompMix36_S17_94332000_F2,6,94332000,CompMix-36,38,cuillere,oreille,ear-spoon,40,40,60,Spoon_FrFiller_L.wmv,distractor,53,94,0.36054421768707484,NA,1,1,NA,187,1,883.3333333333334,883.3333333333334,883.3333333333334,2.98,3.19,0.20999999999999996,2.9724999999999997,3.087,0.11450000000000049,650,13,distractor
CompMix36_S17_94332000_F2,8,94332000,CompMix-36,38,main,porte,door-hand,40,40,60,Hand_FrFiller_L.wmv,distractor,55,104,0.34591194968553457,NA,1,1,NA,471,2,916.6666666666667,916.6666666666667,916.6666666666667,2.95,3.075,0.125,2.9345833333333333,3.0138333333333334,0.07925000000000004,499,13,distractor
CompMix36_S17_94332000_F2,9,94332000,CompMix-36,38,mouton,singe,monkey-sheep,40,40,60,Sheep_FrSingle_R.wmv,distractor,124,21,0.8551724137931035,NA,2,1,NA,353,1,1033.3333333333335,1733.3333333333335,1733.3333333333335,3.2199999999999998,3.35,0.13000000000000034,3.1779166666666665,3.2628333333333335,0.08491666666666697,500,13,distractor
CompMix36_S17_94332000_F2,17,94332000,CompMix-36,38,crayon,manteau,coat-pencil,40,40,60,Pencil_FrFiller_R.wmv,distractor,39,106,0.2689655172413793,NA,1,1,NA,587,2,650,650,650,2.86,3.085,0.2250000000000001,2.837083333333333,3.007,0.16991666666666694,417,13,distractor
CompMix36_S17_94332000_F2,22,94332000,CompMix-36,38,canard,poisson,duck-fish,40,40,60,Duck_FrSingle_R.wmv,distractor,79,68,0.5374149659863946,NA,2,1,NA,553,2,658.3333333333334,300,1016.6666666666667,3.295,3.27,-0.02499999999999991,3.2641666666666667,3.167,-0.09716666666666685,17,13,distractor
CompMix36_S24_545388000_F2,2,545388000,CompMix-36,41,pomme,brosse a dents,apple-toothbrush,40,40,60,Apple_FrFiller_R.wmv,distractor,42,108,0.28,NA,1,1,NA,171,1,700,700,700,3,2.87,-0.1299999999999999,2.87,2.832,-0.038000000000000256,600,16,distractor
CompMix36_S24_545388000_F2,5,545388000,CompMix-36,41,chien,lapin,bunny-dog,40,40,60,Dog_FrSingle_R.wmv,distractor,140,18,0.8860759493670886,NA,1,1,NA,304,1,2333.3333333333335,2333.3333333333335,2333.3333333333335,3,2.915,-0.08499999999999996,2.9720833333333334,2.8116666666666665,-0.16041666666666687,150,16,distractor
CompMix36_S24_545388000_F2,6,545388000,CompMix-36,41,cuillere,oreille,ear-spoon,40,40,60,Spoon_FrFiller_L.wmv,distractor,92,58,0.6133333333333333,NA,1,1,NA,371,2,1533.3333333333335,1533.3333333333335,1533.3333333333335,3.12,3.09,-0.03000000000000025,3.1029166666666668,2.933666666666667,-0.1692499999999999,49,16,distractor
CompMix36_S24_545388000_F2,12,545388000,CompMix-36,41,brosse a dents,pomme,apple-toothbrush,40,40,60,Toothbrush_FrFiller_R.wmv,distractor,77,70,0.5238095238095238,NA,2,1,NA,454,3,641.6666666666667,966.6666666666667,966.6666666666667,2.605,2.68,0.07500000000000018,2.5637499999999998,2.6311666666666667,0.0674166666666669,583,16,distractor
CompMix36_S24_545388000_F2,15,545388000,CompMix-36,41,porte,main,door-hand,40,40,60,Door_FrFiller_L.wmv,distractor,50,88,0.36231884057971014,NA,1,1,NA,137,1,833.3333333333334,833.3333333333334,833.3333333333334,3.03,3.29,0.26000000000000023,3.0054166666666666,3.1656666666666666,0.16025,184,16,distractor
CompMix36_S24_545388000_F2,17,545388000,CompMix-36,41,crayon,manteau,coat-pencil,40,40,60,Pencil_FrFiller_R.wmv,distractor,66,84,0.44,NA,2,1,NA,5,2,550,700,700,2.75,2.99,0.2400000000000002,2.7258333333333336,2.808666666666667,0.08283333333333331,617,16,distractor
CompMix36_S24_545388000_F2,20,545388000,CompMix-36,41,manteau,crayon,coat-pencil,40,40,60,Coat_FrFiller_R.wmv,distractor,96,63,0.6037735849056604,NA,1,1,NA,287,2,1516.6666666666667,1516.6666666666667,1516.6666666666667,3.065,2.855,-0.20999999999999996,2.97875,2.7718333333333334,-0.20691666666666642,167,16,distractor
CompMix36_S24_545388000_F2,21,545388000,CompMix-36,41,singe,mouton,monkey-sheep,40,40,60,Monkey_FrSingle_L.wmv,distractor,156,3,0.9811320754716981,NA,1,1,NA,54,0,2600,2600,2600,2.9050000000000002,3.1799999999999997,0.27499999999999947,2.8737500000000002,3.074,0.2002499999999996,583,16,distractor
CompMix36_S24_545388000_F2,22,545388000,CompMix-36,41,canard,poisson,duck-fish,40,40,60,Duck_FrSingle_R.wmv,distractor,144,15,0.9056603773584906,NA,1,1,NA,254,1,2400,2400,2400,2.81,2.795,-0.015000000000000124,2.7683333333333335,2.7371666666666665,-0.03116666666666701,50,16,distractor
CompMix36_S24_545388000_F2,24,545388000,CompMix-36,41,vache,grenouille,cow-froggy,40,40,60,Cow_FrSingle_L.wmv,distractor,110,49,0.6918238993710691,NA,1,1,NA,820,1,1833.3333333333335,1833.3333333333335,1833.3333333333335,3.085,2.9450000000000003,-0.13999999999999968,3.035,2.893,-0.14200000000000035,200,16,distractor
CompMix36_S30_109320000_F2,5,109320000,CompMix-36,40.2,chien,lapin,bunny-dog,60,60,40,Dog_FrSingle_R.wmv,distractor,53,94,0.36054421768707484,NA,1,1,NA,553,2,883.3333333333334,883.3333333333334,883.3333333333334,3.19,3.19,0,3.17625,3.1628333333333334,-0.013416666666666632,250,15.200000000000003,distractor
CompMix36_S30_109320000_F2,9,109320000,CompMix-36,40.2,mouton,singe,monkey-sheep,60,60,40,Sheep_FrSingle_R.wmv,distractor,71,66,0.5182481751824818,NA,1,1,NA,570,2,1150,1150,1150,3.31,3.39,0.08000000000000007,3.2783333333333333,3.3333333333333335,0.05500000000000016,649,15.200000000000003,distractor
CompMix36_S30_109320000_F2,12,109320000,CompMix-36,40.2,brosse a dents,pomme,apple-toothbrush,60,60,40,Toothbrush_FrFiller_R.wmv,distractor,63,90,0.4117647058823529,NA,1,1,NA,887,2,1016.6666666666667,1016.6666666666667,1016.6666666666667,2.885,2.9800000000000004,0.09500000000000064,2.8708333333333336,2.9131666666666667,0.04233333333333311,533,15.200000000000003,distractor
CompMix36_S30_109320000_F2,17,109320000,CompMix-36,40.2,crayon,manteau,coat-pencil,60,60,40,Pencil_FrFiller_R.wmv,distractor,132,27,0.8301886792452831,NA,1,1,NA,454,1,2200,2200,2200,3.075,3.145,0.06999999999999984,3.049166666666667,3.1048333333333336,0.05566666666666675,449,15.200000000000003,distractor
CompMix36_S30_109320000_F2,18,109320000,CompMix-36,40.2,lapin,chien,bunny-dog,60,60,40,Bunny_FrSingle_L.wmv,distractor,125,7,0.946969696969697,NA,2,1,NA,120,0,1033.3333333333335,1866.6666666666667,1866.6666666666667,3.1900000000000004,3.17,-0.020000000000000462,3.1645833333333333,3.1378333333333335,-0.02674999999999983,649,15.200000000000003,distractor
CompMix36_S30_109320000_F2,24,109320000,CompMix-36,40.2,vache,grenouille,cow-froggy,60,60,40,Cow_FrSingle_L.wmv,distractor,73,77,0.4866666666666667,NA,1,1,NA,404,2,1216.6666666666667,1216.6666666666667,1216.6666666666667,3.24,3.2750000000000004,0.03500000000000014,3.225,3.2426666666666666,0.017666666666666497,250,15.200000000000003,distractor
CompMix36_S03_86508000_E1,1,86508000,CompMix-36,43.2,ear,spoon,ear-spoon,30,70,30,Ear_EngFiller_R.wmv,distractor,159,0,1,NA,1,1,NA,4,0,2650,2650,2650,3.03,3.29,0.26000000000000023,2.9770833333333333,3.105,0.12791666666666668,683,18.200000000000003,distractor
CompMix36_S03_86508000_E1,3,86508000,CompMix-36,43.2,fish,duck,duck-fish,30,70,30,Fish_EngSingle_R.wmv,distractor,133,26,0.8364779874213837,NA,1,1,NA,437,1,2216.666666666667,2216.666666666667,2216.666666666667,3.205,3.205,0,3.1745833333333335,3.1053333333333333,-0.06925000000000026,600,18.200000000000003,distractor
CompMix36_S03_86508000_E1,9,86508000,CompMix-36,43.2,sheep,monkey,monkey-sheep,30,70,30,Sheep_EngSingle_L.wmv,distractor,126,31,0.802547770700637,NA,2,1,NA,520,1,1050,950.0000000000001,1150,3.56,3.635,0.07499999999999973,3.4163636363636365,3.553166666666667,0.13680303030303032,167,18.200000000000003,distractor
CompMix36_S03_86508000_E1,12,86508000,CompMix-36,43.2,toothbrush,apple,apple-toothbrush,30,70,30,Toothbrush_EngFiller_L.wmv,distractor,141,12,0.9215686274509803,NA,2,1,NA,203,1,1175,350,2000.0000000000002,2.955,3.2,0.2450000000000001,2.86625,2.9445,0.07825000000000015,683,18.200000000000003,distractor
CompMix36_S03_86508000_E1,20,86508000,CompMix-36,43.2,coat,pencil,coat-pencil,30,70,30,Coat_EngFiller_L.wmv,distractor,138,21,0.8679245283018868,NA,1,1,NA,354,1,2300,2300,2300,3.26,3.41,0.15000000000000036,3.2308333333333334,3.352333333333333,0.12149999999999972,216,18.200000000000003,distractor
CompMix36_S03_86508000_E1,24,86508000,CompMix-36,43.2,cow,froggy,cow-froggy,30,70,30,Cow_EngSingle_R.wmv,distractor,130,19,0.87248322147651,NA,1,1,NA,321,1,2133.3333333333335,2133.3333333333335,2133.3333333333335,3.37,3.135,-0.23500000000000032,3.216666666666667,3.0793333333333335,-0.1373333333333333,682,18.200000000000003,distractor
CompMix36_S05_96120000_E1,3,96120000,CompMix-36,46,fish,duck,duck-fish,40,60,40,Fish_EngSingle_R.wmv,distractor,122,20,0.8591549295774648,0.509433962264151,4,1,NA,338,1,462.50000000000006,900.0000000000001,900.0000000000001,3.32,3.46,0.14000000000000012,3.303,3.3975925925925927,0.09459259259259278,183,21,distractor
CompMix36_S05_96120000_E1,6,96120000,CompMix-36,46,spoon,ear,ear-spoon,40,60,40,Spoon_EngFiller_R.wmv,distractor,95,45,0.6785714285714286,NA,2,1,NA,754,1,791.6666666666667,1166.6666666666667,1166.6666666666667,3.0149999999999997,3.05,0.03500000000000014,2.91875,2.970666666666667,0.05191666666666661,133,21,distractor
CompMix36_S05_96120000_E1,12,96120000,CompMix-36,46,toothbrush,apple,apple-toothbrush,40,60,40,Toothbrush_EngFiller_L.wmv,distractor,91,50,0.6453900709219859,NA,1,1,NA,304,3,1300,1300,1300,3.11,3.26,0.1499999999999999,2.99625,3.1513333333333335,0.15508333333333368,683,21,distractor
CompMix36_S05_96120000_E1,15,96120000,CompMix-36,46,door,hand,door-hand,40,60,40,Door_EngFiller_R.wmv,distractor,155,0,1,NA,1,1,NA,4,0,2583.3333333333335,2583.3333333333335,2583.3333333333335,3.015,3.01,-0.0050000000000003375,2.9883333333333333,2.9691666666666667,-0.019166666666666554,500,21,distractor
CompMix36_S05_96120000_E1,17,96120000,CompMix-36,46,pencil,coat,coat-pencil,40,60,40,Pencil_EngFiller_L.wmv,distractor,110,21,0.8396946564885496,NA,1,1,NA,204,1,1833.3333333333335,1833.3333333333335,1833.3333333333335,3.17,3.205,0.03500000000000014,3.045,3.0985,0.0535000000000001,100,21,distractor
CompMix36_S05_96120000_E1,21,96120000,CompMix-36,46,monkey,sheep,monkey-sheep,40,60,40,Monkey_EngSingle_R.wmv,distractor,144,1,0.993103448275862,NA,3,1,NA,21,0,800,1416.6666666666667,1416.6666666666667,3.1100000000000003,3.325,0.21499999999999986,3.012916666666667,3.238,0.22508333333333308,367,21,distractor
